model	dataset	trained	epoch_no	perturb_mec	sigma	epsilon	clip_norm	batch_size	num_images	restarts	OPTIM	cost_fn	indices	weights	scoring	init	tv	opt_score	psnr	test_mse	feat_mse	target_id	timing	dtype	val_acc	rec_img	gt_img
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	7	1	ours	sim	def	equal	loss	randn	0.0001	0.0164	34.7314	0.0070	0.0001	[5615, 4955, 9281, 2375, 4442, 7196, 6610]	0:01:38.241447	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	7	1	ours	sim	def	equal	loss	randn	0.0001	0.0055	33.5934	0.1832	0.0003	[6271, 7098, 3520, 3204, 1952, 4461, 555]	0:01:40.428688	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	7	1	ours	sim	def	equal	loss	randn	0.0001	0.0122	38.6572	0.0027	0.0000	[6723, 5751, 3761, 6065, 6356, 4186, 317]	0:01:25.899279	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	7	1	ours	sim	def	equal	loss	randn	0.0001	0.0121	26.5012	0.2866	0.0035	[7121, 7774, 8219, 2107, 6621, 823, 8870]	0:01:18.667976	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_NoGaussSGD	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0115	10.4696	1.5388	10.9958	[2671, 7092, 5210, 2646, 7570, 2854, 1867, 3820, 952, 2381]	1:50:42.590003	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_NoGaussSGD	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0133	10.8230	1.3724	2.9925	[8247, 6538, 3355, 340, 5184, 4678, 2796, 5454, 6547, 2521]	1:41:27.516672	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_NoGaussSGD	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0104	10.4942	1.5634	9.2850	[7678, 469, 7799, 5978, 3095, 3570, 2861, 2424, 7294, 6012]	1:53:37.712373	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_NoGaussSGD	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0118	10.2684	1.5377	4.1067	[6605, 5757, 5867, 5680, 2231, 9986, 6386, 6598, 1440, 3740]	1:58:10.012499	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_NoGaussSGD	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0107	10.1112	1.6265	9.2852	[3723, 8979, 5156, 3702, 6534, 6678, 6046, 108, 6221, 4976]	1:31:53.695395	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_NoGaussSGD	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0090	10.7396	1.4933	3.4990	[1842, 8296, 9809, 6021, 5690, 2752, 8270, 8455, 2025, 430]	1:27:56.231450	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0439	10.7744	1.7967	58.3882	[9678, 5148]	1:24:57.738180	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0178	17.9701	0.2550	1.4975	[7047, 5714]	1:26:47.986648	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0137	16.8869	0.5316	35.5420	[3497, 9746]	1:25:26.477602	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0166	14.7529	0.5338	5.7820	[1968, 6425]	1:21:55.693983	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0208	14.2599	0.9376	3.3426	[3399, 3518]	1:15:21.630793	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0212	18.2756	0.2543	1.4016	[8132, 7597]	1:23:04.249071	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGradBatch	5e-06	1	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0171	13.3362	0.7774	0.0236	[507, 9137, 1767, 873, 5927, 878, 3556, 1781]	1:04:31.937728	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGradBatch	5e-06	1	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0142	12.4188	0.9964	0.1037	[1508, 9094, 759, 9371, 486, 4566, 6639, 5294]	1:03:43.783997	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGradBatch	5e-06	1	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0235	13.9913	0.6571	0.0186	[5021, 2072, 3943, 7297, 6333, 7649, 8180, 3421]	0:56:28.428509	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGradBatch	5e-06	1	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0257	12.7494	0.9004	0.0402	[7670, 5684, 4245, 6790, 2978, 7456, 583, 5163]	0:56:33.062045	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGradBatch	5e-06	1	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0307	11.3030	1.7266	0.0744	[1477, 7025, 1480, 6412, 8775, 8621, 733, 7560]	0:49:09.822059	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGradBatch	5e-06	1	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0216	12.8885	0.9055	0.0434	[2235, 2033, 4895, 7317, 6394, 8619, 9065, 2563]	1:04:15.268002	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0129	13.3946	0.8101	0.0200	[3298, 5786, 8781, 2196, 5017, 3739, 1470, 9873, 6874, 392]	1:05:17.056125	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0369	12.3678	1.0022	0.0483	[6072, 1973, 4794, 6245, 8775, 1219, 6597, 5301, 879, 9008]	1:10:18.800261	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0139	13.0218	1.0611	0.0314	[4196, 6309, 576, 9770, 9177, 3097, 8820, 552, 3866, 596]	1:12:29.434702	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0169	11.6733	1.2232	0.0445	[2654, 4921, 212, 2201, 5237, 214, 143, 7621, 357, 3957]	1:12:20.346469	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0235	12.8212	1.2022	0.0255	[9646, 2756, 4954, 1247, 9858, 7187, 4990, 2979, 3076, 3552]	1:17:39.081482	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0442	11.3260	1.4221	0.2245	[4012, 1261, 2698, 9434, 4849, 807, 7130, 2986, 5132, 9596]	1:14:52.904193	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	1	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.6510	9.0943	2.3428	0.7348	[1555, 2958, 3117, 6534]	0:50:27.649044	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	1	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.6656	7.1098	3.2431	0.9187	[567, 6721, 4927, 3454]	0:46:23.519070	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	1	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.5609	7.4716	2.9380	0.8521	[8196, 8056, 5041, 3724]	0:44:24.274854	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	1	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.6618	6.5697	3.5690	1.0581	[5239, 7728, 3072, 7900]	0:37:57.719485	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	1	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.6837	6.8855	3.3190	1.3410	[3065, 2659, 4558, 6051]	0:37:58.588246	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	1	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.6876	6.7945	3.3431	1.3505	[104, 251, 9531, 4507]	0:33:51.248879	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_No_Weig	5e-05	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.5269	7.1622	3.0924	2.0295	[8620, 4046]	0:00:08.112170	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_No_Weig	5e-05	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.9051	9.1167	2.3309	0.2554	[440, 1066]	0:00:00.898873	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_No_Weig	5e-05	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0484	7.2508	3.0024	0.0118	[5777, 6474]	0:00:00.508372	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_No_Weig	5e-05	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.9491	8.5297	2.5343	0.0619	[2839, 8037]	0:00:00.510795	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_No_Weig	5e-05	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.8463	9.1001	2.2597	0.1495	[1309, 9352]	0:00:00.386646	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_No_Weig	5e-05	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.7845	9.3210	2.0719	0.1614	[7575, 1723]	0:00:00.397363	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_No_Weig	5e-05	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.9066	9.4167	1.8982	0.1780	[7851, 1808]	0:00:00.387578	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_No_Weig	5e-05	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.7775	11.1486	1.3190	0.2167	[4958, 7177]	0:00:00.347658	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_No_Weig	5e-05	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.8975	8.4180	2.3811	0.0576	[4895, 371]	0:00:00.387431	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_No_Weig	5e-05	1	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0499	9.7927	1.6812	0.0550	[5989, 9028]	0:00:00.307522	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	9	1	ours	sim	def	equal	loss	randn	0.0001	0.0161	23.9360	0.4418	0.0040	[3489, 1233, 3442, 3260, 2734, 1151, 3709, 6541, 1370]	0:01:41.937399	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	9	1	ours	sim	def	equal	loss	randn	0.0001	0.0178	30.7112	0.0106	0.0001	[6467, 4551, 818, 9921, 6582, 80, 9226, 7517, 3872]	0:01:41.794763	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	9	1	ours	sim	def	equal	loss	randn	0.0001	0.0155	28.4576	0.1170	0.0007	[8840, 7223, 7344, 990, 950, 6424, 8866, 7352, 7975]	0:01:41.457213	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	9	1	ours	sim	def	equal	loss	randn	0.0001	0.0263	22.8539	0.3235	0.0025	[5781, 1788, 1697, 6349, 608, 3825, 4380, 5866, 5246]	0:01:41.593478	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	9	1	ours	sim	def	equal	loss	randn	0.0001	0.0227	24.0331	0.5432	0.0023	[7108, 101, 555, 2143, 3212, 4329, 986, 2494, 3577]	0:01:42.171567	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	9	1	ours	sim	def	equal	loss	randn	0.0001	0.0559	20.0890	0.5563	0.0029	[8534, 1930, 9913, 5298, 5551, 6831, 5238, 6144, 6787]	0:01:40.358638	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	9	1	ours	sim	def	equal	loss	randn	0.0001	0.0151	21.2359	0.8377	0.0065	[9259, 6195, 3768, 3852, 8247, 4672, 4567, 8223, 5559]	0:01:40.157352	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	9	1	ours	sim	def	equal	loss	randn	0.0001	0.0249	16.7694	0.6036	0.0037	[6616, 8892, 3680, 236, 7173, 9495, 8124, 48, 8639]	0:01:39.001059	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	9	1	ours	sim	def	equal	loss	randn	0.0001	0.0032	31.5718	0.2854	0.0013	[5706, 2232, 1463, 122, 1535, 1619, 7751, 1534, 6419]	0:01:21.620693	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	9	1	ours	sim	def	equal	loss	randn	0.0001	0.0379	24.8890	0.2245	0.0006	[4024, 3457, 3611, 4259, 3743, 3337, 8440, 2315, 6355]	0:01:04.949367	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGaussSGD	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0304	11.5409	1.2314	0.0371	[3847, 4281, 2979, 688, 6344, 5491, 7516, 2454, 8208, 3290]	1:09:42.897711	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGaussSGD	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0441	13.8931	0.6631	0.0379	[3605, 6403, 9311, 1247, 7426, 8415, 6645, 990, 166, 8152]	1:05:37.999868	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGaussSGD	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0592	11.3654	1.2448	0.0435	[3937, 1662, 7345, 3980, 9088, 1209, 3062, 4466, 5649, 9266]	1:04:08.674073	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGaussSGD	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0339	11.0990	1.4007	0.0494	[7183, 2436, 868, 5248, 813, 6912, 958, 2034, 5700, 6768]	0:59:56.115366	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGaussSGD	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0152	10.6582	1.4681	0.0448	[9516, 170, 8203, 3755, 8406, 1287, 353, 4447, 2170, 8761]	1:01:19.107294	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGaussSGD	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0302	12.5666	0.9564	0.0377	[2632, 5533, 7211, 6018, 1371, 7758, 2452, 9087, 5267, 3731]	0:56:57.408130	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGaussSGD	5e-06	1	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0356	15.7073	0.5611	0.0899	[6940, 3195, 1157, 2585]	0:50:29.753060	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGaussSGD	5e-06	1	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0150	15.4169	0.5662	0.0350	[6530, 4501, 4454, 1757]	0:48:17.777369	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGaussSGD	5e-06	1	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0122	19.5333	0.1870	0.0043	[7115, 9615, 8003, 1825]	0:44:37.521917	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGaussSGD	5e-06	1	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0294	18.4231	0.2420	0.0120	[2370, 934, 373, 1950]	0:37:16.034978	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGaussSGD	5e-06	1	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0161	15.1364	0.6016	0.0176	[7163, 8890, 171, 221]	0:42:52.904291	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGaussSGD	5e-06	1	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0195	16.3456	0.3719	0.0105	[3775, 8267, 5064, 7049]	0:48:56.956864	torch.float32	1.0
mnist cnn	MNIST	False	1	ALG_NoGaussSGD	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0066	21.8931	0.5604	0.0007	[7066, 6349, 3312, 276, 3619, 7661, 2155, 8215, 355, 5579]	0:06:45.979858	torch.float32	1.0
mnist cnn	MNIST	False	1	ALG_NoGaussSGD	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0148	19.5899	0.4448	0.0006	[9142, 1330, 3337, 7864, 8576, 1095, 8903, 6971, 7084, 9357]	0:06:52.760272	torch.float32	1.0
mnist cnn	MNIST	False	1	ALG_NoGaussSGD	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0211	19.7831	0.2719	0.0004	[3758, 4747, 2076, 5311, 4349, 4435, 7277, 7391, 9054, 8485]	0:06:54.013635	torch.float32	1.0
mnist cnn	MNIST	False	1	ALG_NoGaussSGD	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0118	26.3888	0.4005	0.0005	[7516, 9859, 4038, 5678, 7174, 2855, 9993, 2422, 2713, 4688]	0:06:53.660157	torch.float32	1.0
mnist cnn	MNIST	False	1	ALG_NoGaussSGD	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0146	32.6008	0.0185	0.0000	[5790, 8952, 2022, 5142, 1659, 8210, 9566, 1897, 4155, 5874]	0:06:53.264529	torch.float32	1.0
mnist cnn	MNIST	False	1	ALG_NoGaussSGD	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0143	30.5980	0.0592	0.0001	[149, 7607, 7893, 3777, 7556, 385, 3850, 684, 3291, 5421]	0:06:46.176606	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0065	11.7678	1.1411	4.4304	[3109, 5136, 8041, 5052, 3620, 9280, 1822, 7701, 452, 3523]	2:02:15.028392	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0066	11.4927	1.1943	7.3373	[9365, 9213, 4832, 4510, 1932, 1735, 7209, 8765, 8090, 3816]	1:35:19.815190	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0061	11.0799	1.3353	2.1052	[7708, 9350, 5478, 271, 1273, 3489, 7440, 1064, 4274, 4618]	1:27:43.312738	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0086	11.2151	1.2666	4.8661	[947, 6785, 8746, 540, 3032, 6892, 5562, 2546, 8951, 5147]	1:13:44.820801	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0081	11.4662	1.1913	8.6255	[2681, 9439, 8325, 40, 9034, 2262, 4542, 9661, 3207, 7247]	0:44:51.007666	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0079	11.4092	1.2692	8.4676	[7618, 5421, 377, 280, 6559, 3659, 4930, 7147, 3553, 7602]	0:28:45.236940	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0228	13.9964	0.6694	0.0381	[9107, 2642, 5972, 8015, 3551, 8714, 9327, 4633, 2852, 2485]	1:10:21.150138	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0091	13.9225	0.7171	0.0263	[8617, 4012, 1203, 522, 7561, 5519, 5546, 4782, 6450, 9921]	1:11:12.053012	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0190	12.2167	1.2085	0.0557	[4207, 9005, 6410, 8881, 6180, 1600, 511, 568, 4876, 5738]	1:09:55.418533	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0227	11.1694	1.4592	0.2424	[7832, 4403, 9760, 6475, 327, 1941, 9438, 2329, 5000, 2667]	1:10:14.134896	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0262	14.4455	0.5995	0.0445	[7077, 3522, 6397, 3481, 4379, 8116, 270, 6582, 2695, 1237]	1:05:15.722885	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	5e-06	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0140	12.6511	1.2120	0.0514	[3782, 9162, 7291, 599, 5062, 6202, 5891, 5640, 8047, 8377]	1:01:06.851225	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGradBatch	5e-06	1	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0133	16.5923	0.3597	0.0185	[1653, 4907, 579, 1622, 6943, 6312]	1:00:32.784606	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGradBatch	5e-06	1	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0171	13.6504	0.7815	0.0313	[3261, 4473, 7836, 5170, 3014, 6444]	0:57:15.955097	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGradBatch	5e-06	1	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0388	13.2529	0.8417	0.1082	[8276, 6191, 4543, 8988, 5499, 5095]	1:00:32.919274	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGradBatch	5e-06	1	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0419	13.1493	0.8318	0.0729	[851, 9504, 5302, 6810, 1829, 4130]	0:56:41.916023	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGradBatch	5e-06	1	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0242	14.7048	0.5666	0.0325	[4414, 3443, 7462, 2868, 3976, 5338]	0:52:33.964969	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGradBatch	5e-06	1	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0716	13.4234	0.7641	0.0554	[6808, 506, 8804, 7222, 4128, 6628]	0:52:51.454829	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0045	12.1111	1.0783	18.4117	[7358, 3481, 2872, 9244, 6183, 6797, 537, 2679, 4326, 918]	1:49:07.891015	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0049	11.0447	1.3132	8.7105	[176, 8606, 1432, 7592, 6845, 2929, 5404, 3456, 3653, 2347]	1:28:05.329914	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0036	12.2592	1.0740	3.7541	[1325, 6472, 7836, 7792, 5641, 1146, 3008, 751, 2813, 2057]	1:28:03.030867	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0040	12.8974	1.0135	4.8908	[1995, 1277, 4468, 9030, 4844, 2094, 3665, 9866, 103, 9048]	1:28:04.805155	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0045	13.5529	0.8484	5.1528	[739, 2707, 1175, 3830, 9497, 6590, 8634, 176, 8286, 8717]	1:23:41.705484	torch.float32	1.0
resnet34	CIFAR10	False	1	ALG_rGaussAGrad18	5e-05	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0041	13.1859	0.8605	6.2791	[2398, 7590, 7030, 404, 4088, 4757, 3310, 2095, 5890, 4891]	0:36:02.383434	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGradBatch	5e-05	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0151	13.3371	1.0146	0.0319	[2926, 4456, 680, 5362, 2640, 7254, 7351, 4848, 5426, 1018]	1:07:27.047959	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGradBatch	5e-05	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0224	12.1482	1.2005	0.2476	[3500, 2993, 4122, 6449, 7242, 3846, 4625, 5124, 9625, 9383]	1:10:19.141792	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGradBatch	5e-05	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0172	13.8576	0.9644	0.1054	[8751, 7339, 8512, 4213, 3293, 3568, 4371, 5344, 4391, 7833]	1:12:54.065131	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGradBatch	5e-05	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0136	12.7575	1.0056	0.1799	[6278, 6861, 7277, 1589, 955, 3778, 28, 2779, 3582, 8771]	1:12:24.451480	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGradBatch	5e-05	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0288	12.4942	1.0769	0.1553	[1362, 4541, 4019, 7916, 7581, 781, 1386, 5628, 1865, 6276]	1:17:42.149239	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_NoGradBatch	5e-05	1	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0118	9.4061	2.3177	0.1865	[8799, 2083, 6068, 3457, 2754, 4164, 7950, 4379, 6306, 5828]	1:14:23.175812	torch.float32	1.0
